suburb,timestamp,price,percentage_change
Flinders Park,2023-08-22,896200.0,1.461727293014952
Flinders Park,2023-09-19,909300.0,1.461727293014952
Flinders Park,2023-09-28,909300.0,1.461727293014952
Flinders Park,2023-10-17,907600.0,1.461727293014952
Flinders Park,2023-10-23,907600.0,1.461727293014952
Flinders Park,2023-11-11,907600.0,1.461727293014952
Flinders Park,2024-05-24,929200.0,1.461727293014952
Forest Range,2023-08-22,496700.0,0.0
Forest Range,2023-09-19,496700.0,0.0
Forest Range,2023-09-28,496700.0,0.0
Forest Range,2023-10-17,496700.0,0.0
Forest Range,2023-10-23,496700.0,0.0
Forest Range,2023-11-11,496700.0,0.0
Forest Range,2024-05-24,496700.0,0.0
Forestville,2023-08-22,1002200.0,5.3981241269207745
Forestville,2023-09-19,1056300.0,5.3981241269207745
Forestville,2023-09-28,1056300.0,5.3981241269207745
Forestville,2023-10-17,1056300.0,5.3981241269207745
Forestville,2023-10-23,1056300.0,5.3981241269207745
Forestville,2023-11-11,1056300.0,5.3981241269207745
Forestville,2024-05-24,895900.0,5.3981241269207745
Forreston,2023-08-22,663300.0,0.0
Forreston,2023-09-19,663300.0,0.0
Forreston,2023-09-28,663300.0,0.0
Forreston,2023-10-17,663300.0,0.0
Forreston,2023-10-23,663300.0,0.0
Forreston,2023-11-11,663300.0,0.0
Forreston,2024-05-24,663300.0,0.0
Foul Bay,2023-08-22,387500.0,0.0
Foul Bay,2023-09-19,387500.0,0.0
Foul Bay,2023-09-28,387500.0,0.0
Foul Bay,2023-10-17,387500.0,0.0
Foul Bay,2023-10-23,387500.0,0.0
Foul Bay,2023-11-11,387500.0,0.0
Foul Bay,2024-05-24,780000.0,0.0
Freeling,2023-08-22,496900.0,1.7106057556852485
Freeling,2023-09-19,505400.0,1.7106057556852485
Freeling,2023-09-28,505400.0,1.7106057556852485
Freeling,2023-10-17,495300.0,1.7106057556852485
Freeling,2023-10-23,495300.0,1.7106057556852485
Freeling,2023-11-11,495300.0,1.7106057556852485
Freeling,2024-05-24,522500.0,1.7106057556852485
Frewville,2023-08-22,1163100.0,6.069985383887886
Frewville,2023-09-19,1233700.0,6.069985383887886
Frewville,2023-09-28,1233700.0,6.069985383887886
Frewville,2023-10-17,1233700.0,6.069985383887886
Frewville,2023-10-23,1233700.0,6.069985383887886
Frewville,2023-11-11,1233700.0,6.069985383887886
Frewville,2024-05-24,1188800.0,6.069985383887886
Fulham,2023-08-22,1106800.0,1.8612215395735452
Fulham,2023-09-19,1127400.0,1.8612215395735452
Fulham,2023-09-28,1127400.0,1.8612215395735452
Fulham,2023-10-17,1150000.0,1.8612215395735452
Fulham,2023-10-23,1150000.0,1.8612215395735452
Fulham,2023-11-11,1150000.0,1.8612215395735452
Fulham,2024-05-24,1212400.0,1.8612215395735452
Fulham Gardens,2023-08-22,993700.0,7.839388145315487
Fulham Gardens,2023-09-19,1071600.0,7.839388145315487
Fulham Gardens,2023-09-28,1071600.0,7.839388145315487
Fulham Gardens,2023-10-17,1062200.0,7.839388145315487
Fulham Gardens,2023-10-23,1062200.0,7.839388145315487
Fulham Gardens,2023-11-11,1062200.0,7.839388145315487
Fulham Gardens,2024-05-24,1082800.0,7.839388145315487
Fullarton,2023-08-22,1256800.0,3.6043921069382563
Fullarton,2023-09-19,1302100.0,3.6043921069382563
Fullarton,2023-09-28,1302100.0,3.6043921069382563
Fullarton,2023-10-17,1324800.0,3.6043921069382563
Fullarton,2023-10-23,1324800.0,3.6043921069382563
Fullarton,2023-11-11,1324800.0,3.6043921069382563
Fullarton,2024-05-24,1376900.0,3.6043921069382563
Gawler,2023-08-22,647300.0,-3.1515526031206553
Gawler,2023-09-19,626900.0,-3.1515526031206553
Gawler,2023-09-28,626900.0,-3.1515526031206553
Gawler,2023-10-17,558700.0,-3.1515526031206553
Gawler,2023-10-23,558700.0,-3.1515526031206553
Gawler,2023-11-11,558700.0,-3.1515526031206553
Gawler,2024-05-24,549000.0,-3.1515526031206553
Gawler Belt,2023-08-22,834100.0,-3.177077089078048
Gawler Belt,2023-09-19,807600.0,-3.177077089078048
Gawler Belt,2023-09-28,807600.0,-3.177077089078048
Gawler Belt,2023-10-17,807600.0,-3.177077089078048
Gawler Belt,2023-10-23,807600.0,-3.177077089078048
Gawler Belt,2023-11-11,807600.0,-3.177077089078048
Gawler Belt,2024-05-24,739600.0,-3.177077089078048
Gawler East,2023-08-22,551200.0,1.4150943396226416
Gawler East,2023-09-19,559000.0,1.4150943396226416
Gawler East,2023-09-28,559000.0,1.4150943396226416
Gawler East,2023-10-17,569400.0,1.4150943396226416
Gawler East,2023-10-23,569400.0,1.4150943396226416
Gawler East,2023-11-11,569400.0,1.4150943396226416
Gawler East,2024-05-24,638600.0,1.4150943396226416
Gawler South,2023-08-22,555400.0,-0.19805545552754772
Gawler South,2023-09-19,554300.0,-0.19805545552754772
Gawler South,2023-09-28,554300.0,-0.19805545552754772
Gawler South,2023-10-17,547500.0,-0.19805545552754772
Gawler South,2023-10-23,547500.0,-0.19805545552754772
Gawler South,2023-11-11,547500.0,-0.19805545552754772
Gawler South,2024-05-24,568200.0,-0.19805545552754772
Gawler West,2023-08-22,351400.0,18.639726807057485
Gawler West,2023-09-19,416900.0,18.639726807057485
Gawler West,2023-09-28,416900.0,18.639726807057485
Gawler West,2023-10-17,424900.0,18.639726807057485
Gawler West,2023-10-23,424900.0,18.639726807057485
Gawler West,2023-11-11,424900.0,18.639726807057485
Gawler West,2024-05-24,428700.0,18.639726807057485
Gepps Cross,2023-08-22,618300.0,0.0
Gepps Cross,2023-09-19,618300.0,0.0
Gepps Cross,2023-09-28,618300.0,0.0
Gepps Cross,2023-10-17,618300.0,0.0
Gepps Cross,2023-10-23,618300.0,0.0
Gepps Cross,2023-11-11,618300.0,0.0
Gepps Cross,2024-05-24,655700.0,0.0
Geranium,2023-08-22,98300.0,0.0
Geranium,2023-09-19,98300.0,0.0
Geranium,2023-09-28,98300.0,0.0
Geranium,2023-10-17,98300.0,0.0
Geranium,2023-10-23,98300.0,0.0
Geranium,2023-11-11,98300.0,0.0
Geranium,2024-05-24,98300.0,0.0
Gilberton,2023-08-22,1102200.0,-12.638359644347668
Gilberton,2023-09-19,962900.0,-12.638359644347668
Gilberton,2023-09-28,962900.0,-12.638359644347668
Gilberton,2023-10-17,962900.0,-12.638359644347668
Gilberton,2023-10-23,962900.0,-12.638359644347668
Gilberton,2023-11-11,962900.0,-12.638359644347668
Gilberton,2024-05-24,1176200.0,-12.638359644347668
Gilles Plains,2023-08-22,620300.0,-0.30630340157988073
Gilles Plains,2023-09-19,618400.0,-0.30630340157988073
Gilles Plains,2023-09-28,618400.0,-0.30630340157988073
Gilles Plains,2023-10-17,618400.0,-0.30630340157988073
Gilles Plains,2023-10-23,618400.0,-0.30630340157988073
Gilles Plains,2023-11-11,618400.0,-0.30630340157988073
Gilles Plains,2024-05-24,726900.0,-0.30630340157988073
Gillman,2023-08-22,521600.0,0.0
Gillman,2023-09-19,521600.0,0.0
Gillman,2023-09-28,521600.0,0.0
Gillman,2023-10-17,521600.0,0.0
Gillman,2023-10-23,521600.0,0.0
Gillman,2023-11-11,521600.0,0.0
Gillman,2024-05-24,521600.0,0.0
Gladstone,2023-08-22,251000.0,-20.83665338645418
Gladstone,2023-09-19,198700.0,-20.83665338645418
Gladstone,2023-09-28,198700.0,-20.83665338645418
Gladstone,2023-10-17,213000.0,-20.83665338645418
Gladstone,2023-10-23,213000.0,-20.83665338645418
Gladstone,2023-11-11,213000.0,-20.83665338645418
Gladstone,2024-05-24,226100.0,-20.83665338645418
Glandore,2023-08-22,969600.0,3.5684818481848186
Glandore,2023-09-19,1004200.0,3.5684818481848186
Glandore,2023-09-28,1004200.0,3.5684818481848186
Glandore,2023-10-17,1004200.0,3.5684818481848186
Glandore,2023-10-23,1004200.0,3.5684818481848186
Glandore,2023-11-11,1004200.0,3.5684818481848186
Glandore,2024-05-24,1004800.0,3.5684818481848186
Glanville,2023-08-22,591400.0,2.2319918836658776
Glanville,2023-09-19,604600.0,2.2319918836658776
Glanville,2023-09-28,604600.0,2.2319918836658776
Glanville,2023-10-17,604600.0,2.2319918836658776
Glanville,2023-10-23,604600.0,2.2319918836658776
Glanville,2023-11-11,604600.0,2.2319918836658776
Glanville,2024-05-24,546700.0,2.2319918836658776
Glen Osmond,2023-08-22,1342100.0,8.94121153416288
Glen Osmond,2023-09-19,1462100.0,8.94121153416288
Glen Osmond,2023-09-28,1462100.0,8.94121153416288
Glen Osmond,2023-10-17,1462100.0,8.94121153416288
Glen Osmond,2023-10-23,1462100.0,8.94121153416288
Glen Osmond,2023-11-11,1462100.0,8.94121153416288
Glen Osmond,2024-05-24,1352800.0,8.94121153416288
Glenalta,2023-08-22,840300.0,1.4161608949184814
Glenalta,2023-09-19,852200.0,1.4161608949184814
Glenalta,2023-09-28,852200.0,1.4161608949184814
Glenalta,2023-10-17,852200.0,1.4161608949184814
Glenalta,2023-10-23,852200.0,1.4161608949184814
Glenalta,2023-11-11,852200.0,1.4161608949184814
Glenalta,2024-05-24,946200.0,1.4161608949184814
Glenburnie,2023-08-22,399600.0,0.0
Glenburnie,2023-09-19,399600.0,0.0
Glenburnie,2023-09-28,399600.0,0.0
Glenburnie,2023-10-17,399600.0,0.0
Glenburnie,2023-10-23,399600.0,0.0
Glenburnie,2023-11-11,399600.0,0.0
Glenburnie,2024-05-24,399600.0,0.0
Glencoe,2023-08-22,292400.0,0.0
Glencoe,2023-09-19,292400.0,0.0
Glencoe,2023-09-28,292400.0,0.0
Glencoe,2023-10-17,292400.0,0.0
Glencoe,2023-10-23,292400.0,0.0
Glencoe,2023-11-11,292400.0,0.0
Glencoe,2024-05-24,292400.0,0.0
Glenelg,2023-08-22,1073900.0,22.75817115187634
Glenelg,2023-09-19,1318300.0,22.75817115187634
Glenelg,2023-09-28,1318300.0,22.75817115187634
Glenelg,2023-10-17,1300700.0,22.75817115187634
Glenelg,2023-10-23,1300700.0,22.75817115187634
Glenelg,2023-11-11,1300700.0,22.75817115187634
Glenelg,2024-05-24,1552900.0,22.75817115187634
Glenelg East,2023-08-22,1163800.0,1.46073208455061
Glenelg East,2023-09-19,1180800.0,1.46073208455061
Glenelg East,2023-09-28,1180800.0,1.46073208455061
Glenelg East,2023-10-17,1170700.0,1.46073208455061
Glenelg East,2023-10-23,1170700.0,1.46073208455061
Glenelg East,2023-11-11,1170700.0,1.46073208455061
Glenelg East,2024-05-24,1308100.0,1.46073208455061
Glenelg North,2023-08-22,995700.0,4.017274279401426
Glenelg North,2023-09-19,1035700.0,4.017274279401426
Glenelg North,2023-09-28,1035700.0,4.017274279401426
Glenelg North,2023-10-17,1029300.0,4.017274279401426
Glenelg North,2023-10-23,1029300.0,4.017274279401426
Glenelg North,2023-11-11,1029300.0,4.017274279401426
Glenelg North,2024-05-24,1187600.0,4.017274279401426
Glenelg South,2023-08-22,1373000.0,18.19373634377276
Glenelg South,2023-09-19,1622800.0,18.19373634377276
Glenelg South,2023-09-28,1622800.0,18.19373634377276
Glenelg South,2023-10-17,1888400.0,18.19373634377276
Glenelg South,2023-10-23,1888400.0,18.19373634377276
Glenelg South,2023-11-11,1888400.0,18.19373634377276
Glenelg South,2024-05-24,2045600.0,18.19373634377276
Glengowrie,2023-08-22,1015800.0,2.9336483559755857
Glengowrie,2023-09-19,1045600.0,2.9336483559755857
Glengowrie,2023-09-28,1045600.0,2.9336483559755857
Glengowrie,2023-10-17,1038800.0,2.9336483559755857
Glengowrie,2023-10-23,1038800.0,2.9336483559755857
Glengowrie,2023-11-11,1038800.0,2.9336483559755857
Glengowrie,2024-05-24,1080300.0,2.9336483559755857
Glenside,2023-08-22,1424600.0,-1.0669661659413168
Glenside,2023-09-19,1409400.0,-1.0669661659413168
Glenside,2023-09-28,1409400.0,-1.0669661659413168
Glenside,2023-10-17,1393900.0,-1.0669661659413168
Glenside,2023-10-23,1393900.0,-1.0669661659413168
Glenside,2023-11-11,1393900.0,-1.0669661659413168
Glenside,2024-05-24,1394300.0,-1.0669661659413168
Glenunga,2023-08-22,1648000.0,-4.969660194174757
Glenunga,2023-09-19,1566100.0,-4.969660194174757
Glenunga,2023-09-28,1566100.0,-4.969660194174757
Glenunga,2023-10-17,1557100.0,-4.969660194174757
Glenunga,2023-10-23,1557100.0,-4.969660194174757
Glenunga,2023-11-11,1557100.0,-4.969660194174757
Glenunga,2024-05-24,1684000.0,-4.969660194174757
Globe Derby Park,2023-08-22,596600.0,0.0
Globe Derby Park,2023-09-19,596600.0,0.0
Globe Derby Park,2023-09-28,596600.0,0.0
Globe Derby Park,2023-10-17,596600.0,0.0
Globe Derby Park,2023-10-23,596600.0,0.0
Globe Derby Park,2023-11-11,596600.0,0.0
Globe Derby Park,2024-05-24,596600.0,0.0
Glossop,2023-08-22,372900.0,20.461249664789488
Glossop,2023-09-19,449200.0,20.461249664789488
Glossop,2023-09-28,449200.0,20.461249664789488
Glossop,2023-10-17,449200.0,20.461249664789488
Glossop,2023-10-23,449200.0,20.461249664789488
Glossop,2023-11-11,449200.0,20.461249664789488
Glossop,2024-05-24,678600.0,20.461249664789488
Glynde,2023-08-22,883900.0,0.690123317117321
Glynde,2023-09-19,890000.0,0.690123317117321
Glynde,2023-09-28,890000.0,0.690123317117321
Glynde,2023-10-17,908000.0,0.690123317117321
Glynde,2023-10-23,908000.0,0.690123317117321
Glynde,2023-11-11,908000.0,0.690123317117321
Glynde,2024-05-24,955600.0,0.690123317117321
Golden Grove,2023-08-22,696100.0,1.9106450222669158
Golden Grove,2023-09-19,709400.0,1.9106450222669158
Golden Grove,2023-09-28,709400.0,1.9106450222669158
Golden Grove,2023-10-17,709100.0,1.9106450222669158
Golden Grove,2023-10-23,709100.0,1.9106450222669158
Golden Grove,2023-11-11,709100.0,1.9106450222669158
Golden Grove,2024-05-24,782600.0,1.9106450222669158
Golden Heights,2023-08-22,345000.0,0.0
Golden Heights,2023-09-19,345000.0,0.0
Golden Heights,2023-09-28,345000.0,0.0
Golden Heights,2023-10-17,345000.0,0.0
Golden Heights,2023-10-23,345000.0,0.0
Golden Heights,2023-11-11,345000.0,0.0
Golden Heights,2024-05-24,345000.0,0.0
Goodwood,2023-08-22,1342900.0,-5.7785389827984215
Goodwood,2023-09-19,1265300.0,-5.7785389827984215
Goodwood,2023-09-28,1265300.0,-5.7785389827984215
Goodwood,2023-10-17,1288000.0,-5.7785389827984215
Goodwood,2023-10-23,1288000.0,-5.7785389827984215
Goodwood,2023-11-11,1288000.0,-5.7785389827984215
Goodwood,2024-05-24,1465700.0,-5.7785389827984215
Goolwa,2023-08-22,518900.0,12.275968394681055
Goolwa,2023-09-19,582600.0,12.275968394681055
Goolwa,2023-09-28,582600.0,12.275968394681055
Goolwa,2023-10-17,585300.0,12.275968394681055
Goolwa,2023-10-23,585300.0,12.275968394681055
Goolwa,2023-11-11,585300.0,12.275968394681055
Goolwa,2024-05-24,640200.0,12.275968394681055
Goolwa Beach,2023-08-22,591900.0,4.375739145125865
Goolwa Beach,2023-09-19,617800.0,4.375739145125865
Goolwa Beach,2023-09-28,617800.0,4.375739145125865
Goolwa Beach,2023-10-17,613500.0,4.375739145125865
Goolwa Beach,2023-10-23,613500.0,4.375739145125865
Goolwa Beach,2023-11-11,613500.0,4.375739145125865
Goolwa Beach,2024-05-24,645300.0,4.375739145125865
Goolwa North,2023-08-22,728600.0,-4.9958825144112
Goolwa North,2023-09-19,692200.0,-4.9958825144112
Goolwa North,2023-09-28,692200.0,-4.9958825144112
Goolwa North,2023-10-17,706400.0,-4.9958825144112
Goolwa North,2023-10-23,706400.0,-4.9958825144112
Goolwa North,2023-11-11,706400.0,-4.9958825144112
Goolwa North,2024-05-24,753600.0,-4.9958825144112
Goolwa South,2023-08-22,593300.0,1.8203269846620598
Goolwa South,2023-09-19,604100.0,1.8203269846620598
Goolwa South,2023-09-28,604100.0,1.8203269846620598
Goolwa South,2023-10-17,605000.0,1.8203269846620598
Goolwa South,2023-10-23,605000.0,1.8203269846620598
Goolwa South,2023-11-11,605000.0,1.8203269846620598
Goolwa South,2024-05-24,651100.0,1.8203269846620598
Gould Creek,2023-08-22,999000.0,0.0
Gould Creek,2023-09-19,999000.0,0.0
Gould Creek,2023-09-28,999000.0,0.0
Gould Creek,2023-10-17,999000.0,0.0
Gould Creek,2023-10-23,999000.0,0.0
Gould Creek,2023-11-11,999000.0,0.0
Gould Creek,2024-05-24,999000.0,0.0
Grange,2023-08-22,1090700.0,0.8526634271568717
Grange,2023-09-19,1100000.0,0.8526634271568717
Grange,2023-09-28,1100000.0,0.8526634271568717
Grange,2023-10-17,1098400.0,0.8526634271568717
Grange,2023-10-23,1098400.0,0.8526634271568717
Grange,2023-11-11,1098400.0,0.8526634271568717
Grange,2024-05-24,1212800.0,0.8526634271568717
Green Fields,2023-08-22,536600.0,0.0
Green Fields,2023-09-19,536600.0,0.0
Green Fields,2023-09-28,536600.0,0.0
Green Fields,2023-10-17,536600.0,0.0
Green Fields,2023-10-23,536600.0,0.0
Green Fields,2023-11-11,536600.0,0.0
Green Fields,2024-05-24,536600.0,0.0
Greenacres,2023-08-22,708600.0,1.0443127293254304
Greenacres,2023-09-19,716000.0,1.0443127293254304
Greenacres,2023-09-28,716000.0,1.0443127293254304
Greenacres,2023-10-17,716700.0,1.0443127293254304
Greenacres,2023-10-23,716700.0,1.0443127293254304
Greenacres,2023-11-11,716700.0,1.0443127293254304
Greenacres,2024-05-24,812200.0,1.0443127293254304
Greenbanks,2023-08-22,448300.0,0.0
Greenbanks,2023-09-19,448300.0,0.0
Greenbanks,2023-09-28,448300.0,0.0
Greenbanks,2023-10-17,448300.0,0.0
Greenbanks,2023-10-23,448300.0,0.0
Greenbanks,2023-11-11,448300.0,0.0
Greenbanks,2024-05-24,448300.0,0.0
Greenhill,2023-08-22,970700.0,0.0
Greenhill,2023-09-19,970700.0,0.0
Greenhill,2023-09-28,970700.0,0.0
Greenhill,2023-10-17,970700.0,0.0
Greenhill,2023-10-23,970700.0,0.0
Greenhill,2023-11-11,970700.0,0.0
Greenhill,2024-05-24,1005000.0,0.0
Greenock,2023-08-22,548400.0,-12.582056892778992
Greenock,2023-09-19,479400.0,-12.582056892778992
Greenock,2023-09-28,479400.0,-12.582056892778992
Greenock,2023-10-17,474100.0,-12.582056892778992
Greenock,2023-10-23,474100.0,-12.582056892778992
Greenock,2023-11-11,474100.0,-12.582056892778992
Greenock,2024-05-24,579900.0,-12.582056892778992
Greenwith,2023-08-22,659000.0,6.965098634294385
Greenwith,2023-09-19,704900.0,6.965098634294385
Greenwith,2023-09-28,704900.0,6.965098634294385
Greenwith,2023-10-17,706200.0,6.965098634294385
Greenwith,2023-10-23,706200.0,6.965098634294385
Greenwith,2023-11-11,706200.0,6.965098634294385
Greenwith,2024-05-24,774200.0,6.965098634294385
Gulfview Heights,2023-08-22,768200.0,-3.9703202291070037
Gulfview Heights,2023-09-19,737700.0,-3.9703202291070037
Gulfview Heights,2023-09-28,737700.0,-3.9703202291070037
Gulfview Heights,2023-10-17,731400.0,-3.9703202291070037
Gulfview Heights,2023-10-23,731400.0,-3.9703202291070037
Gulfview Heights,2023-11-11,731400.0,-3.9703202291070037
Gulfview Heights,2024-05-24,796300.0,-3.9703202291070037
Gumeracha,2023-08-22,571300.0,0.0
Gumeracha,2023-09-19,571300.0,0.0
Gumeracha,2023-09-28,571300.0,0.0
Gumeracha,2023-10-17,571300.0,0.0
Gumeracha,2023-10-23,571300.0,0.0
Gumeracha,2023-11-11,571300.0,0.0
Gumeracha,2024-05-24,770900.0,0.0
Hackham,2023-08-22,510500.0,2.0763956904995102
Hackham,2023-09-19,521100.0,2.0763956904995102
Hackham,2023-09-28,521100.0,2.0763956904995102
Hackham,2023-10-17,523600.0,2.0763956904995102
Hackham,2023-10-23,523600.0,2.0763956904995102
Hackham,2023-11-11,523600.0,2.0763956904995102
Hackham,2024-05-24,563800.0,2.0763956904995102
Hackham West,2023-08-22,467600.0,3.143712574850299
Hackham West,2023-09-19,482300.0,3.143712574850299
Hackham West,2023-09-28,482300.0,3.143712574850299
Hackham West,2023-10-17,487900.0,3.143712574850299
Hackham West,2023-10-23,487900.0,3.143712574850299
Hackham West,2023-11-11,487900.0,3.143712574850299
Hackham West,2024-05-24,516400.0,3.143712574850299
Hackney,2023-08-22,1611300.0,-11.313845962887111
Hackney,2023-09-19,1429000.0,-11.313845962887111
Hackney,2023-09-28,1429000.0,-11.313845962887111
Hackney,2023-10-17,1429000.0,-11.313845962887111
Hackney,2023-10-23,1429000.0,-11.313845962887111
Hackney,2023-11-11,1429000.0,-11.313845962887111
Hackney,2024-05-24,1132500.0,-11.313845962887111
Hahndorf,2023-08-22,1095200.0,-0.8674214755295836
Hahndorf,2023-09-19,1085700.0,-0.8674214755295836
Hahndorf,2023-09-28,1085700.0,-0.8674214755295836
Hahndorf,2023-10-17,1085700.0,-0.8674214755295836
Hahndorf,2023-10-23,1085700.0,-0.8674214755295836
Hahndorf,2023-11-11,1085700.0,-0.8674214755295836
Hahndorf,2024-05-24,1005800.0,-0.8674214755295836
Hallett Cove,2023-08-22,764500.0,0.07848266841072596
Hallett Cove,2023-09-19,765100.0,0.07848266841072596
Hallett Cove,2023-09-28,765100.0,0.07848266841072596
Hallett Cove,2023-10-17,761300.0,0.07848266841072596
Hallett Cove,2023-10-23,761300.0,0.07848266841072596
Hallett Cove,2023-11-11,761300.0,0.07848266841072596
Hallett Cove,2024-05-24,823900.0,0.07848266841072596
Hamley Bridge,2023-08-22,335600.0,11.35280095351609
Hamley Bridge,2023-09-19,373700.0,11.35280095351609
Hamley Bridge,2023-09-28,373700.0,11.35280095351609
Hamley Bridge,2023-10-17,386800.0,11.35280095351609
Hamley Bridge,2023-10-23,386800.0,11.35280095351609
Hamley Bridge,2023-11-11,386800.0,11.35280095351609
Hamley Bridge,2024-05-24,392600.0,11.35280095351609
Hampstead Gardens,2023-08-22,707400.0,-0.9754028837998304
Hampstead Gardens,2023-09-19,700500.0,-0.9754028837998304
Hampstead Gardens,2023-09-28,700500.0,-0.9754028837998304
Hampstead Gardens,2023-10-17,700500.0,-0.9754028837998304
Hampstead Gardens,2023-10-23,700500.0,-0.9754028837998304
Hampstead Gardens,2023-11-11,700500.0,-0.9754028837998304
Hampstead Gardens,2024-05-24,775900.0,-0.9754028837998304
Happy Valley,2023-08-22,666000.0,2.3573573573573574
Happy Valley,2023-09-19,681700.0,2.3573573573573574
Happy Valley,2023-09-28,681700.0,2.3573573573573574
Happy Valley,2023-10-17,689600.0,2.3573573573573574
Happy Valley,2023-10-23,689600.0,2.3573573573573574
Happy Valley,2023-11-11,689600.0,2.3573573573573574
Happy Valley,2024-05-24,723600.0,2.3573573573573574
Hardwicke Bay,2023-08-22,431600.0,6.18628359592215
Hardwicke Bay,2023-09-19,458300.0,6.18628359592215
Hardwicke Bay,2023-09-28,458300.0,6.18628359592215
Hardwicke Bay,2023-10-17,458300.0,6.18628359592215
Hardwicke Bay,2023-10-23,458300.0,6.18628359592215
Hardwicke Bay,2023-11-11,458300.0,6.18628359592215
Hardwicke Bay,2024-05-24,651800.0,6.18628359592215
Harrogate,2023-08-22,539300.0,0.0
Harrogate,2023-09-19,539300.0,0.0
Harrogate,2023-09-28,539300.0,0.0
Harrogate,2023-10-17,539300.0,0.0
Harrogate,2023-10-23,539300.0,0.0
Harrogate,2023-11-11,539300.0,0.0
Harrogate,2024-05-24,539300.0,0.0
Hawker,2023-08-22,103100.0,0.0
Hawker,2023-09-19,103100.0,0.0
Hawker,2023-09-28,103100.0,0.0
Hawker,2023-10-17,103100.0,0.0
Hawker,2023-10-23,103100.0,0.0
Hawker,2023-11-11,103100.0,0.0
Hawker,2024-05-24,103100.0,0.0
Hawthorn,2023-08-22,1625300.0,4.82987756106565
Hawthorn,2023-09-19,1703800.0,4.82987756106565
Hawthorn,2023-09-28,1703800.0,4.82987756106565
Hawthorn,2023-10-17,1703800.0,4.82987756106565
Hawthorn,2023-10-23,1703800.0,4.82987756106565
Hawthorn,2023-11-11,1703800.0,4.82987756106565
Hawthorn,2024-05-24,1661400.0,4.82987756106565
Hawthorndene,2023-08-22,852600.0,0.6802721088435374
Hawthorndene,2023-09-19,858400.0,0.6802721088435374
Hawthorndene,2023-09-28,858400.0,0.6802721088435374
Hawthorndene,2023-10-17,865000.0,0.6802721088435374
Hawthorndene,2023-10-23,865000.0,0.6802721088435374
Hawthorndene,2023-11-11,865000.0,0.6802721088435374
Hawthorndene,2024-05-24,916400.0,0.6802721088435374
Hayborough,2023-08-22,588800.0,8.355978260869565
Hayborough,2023-09-19,638000.0,8.355978260869565
Hayborough,2023-09-28,638000.0,8.355978260869565
Hayborough,2023-10-17,632200.0,8.355978260869565
Hayborough,2023-10-23,632200.0,8.355978260869565
Hayborough,2023-11-11,632200.0,8.355978260869565
Hayborough,2024-05-24,641600.0,8.355978260869565
Hazelwood Park,2023-08-22,1525000.0,-6.065573770491803
Hazelwood Park,2023-09-19,1432500.0,-6.065573770491803
Hazelwood Park,2023-09-28,1432500.0,-6.065573770491803
Hazelwood Park,2023-10-17,1386900.0,-6.065573770491803
Hazelwood Park,2023-10-23,1386900.0,-6.065573770491803
Hazelwood Park,2023-11-11,1386900.0,-6.065573770491803
Hazelwood Park,2024-05-24,1508600.0,-6.065573770491803
Heathfield,2023-08-22,1087900.0,4.991267579740785
Heathfield,2023-09-19,1142200.0,4.991267579740785
Heathfield,2023-09-28,1142200.0,4.991267579740785
Heathfield,2023-10-17,1142200.0,4.991267579740785
Heathfield,2023-10-23,1142200.0,4.991267579740785
Heathfield,2023-11-11,1142200.0,4.991267579740785
Heathfield,2024-05-24,1351100.0,4.991267579740785
Heathpool,2023-08-22,1249700.0,12.667040089621509
Heathpool,2023-09-19,1408000.0,12.667040089621509
Heathpool,2023-09-28,1408000.0,12.667040089621509
Heathpool,2023-10-17,1408000.0,12.667040089621509
Heathpool,2023-10-23,1408000.0,12.667040089621509
Heathpool,2023-11-11,1408000.0,12.667040089621509
Heathpool,2024-05-24,1818500.0,12.667040089621509
Hectorville,2023-08-22,804100.0,-0.3357791319487626
Hectorville,2023-09-19,801400.0,-0.3357791319487626
Hectorville,2023-09-28,801400.0,-0.3357791319487626
Hectorville,2023-10-17,800000.0,-0.3357791319487626
Hectorville,2023-10-23,800000.0,-0.3357791319487626
Hectorville,2023-11-11,800000.0,-0.3357791319487626
Hectorville,2024-05-24,836100.0,-0.3357791319487626
Hendon,2023-08-22,697300.0,-4.3166499354653665
Hendon,2023-09-19,667200.0,-4.3166499354653665
Hendon,2023-09-28,667200.0,-4.3166499354653665
Hendon,2023-10-17,677400.0,-4.3166499354653665
Hendon,2023-10-23,677400.0,-4.3166499354653665
Hendon,2023-11-11,677400.0,-4.3166499354653665
Hendon,2024-05-24,739000.0,-4.3166499354653665
Henley Beach,2023-08-22,1275800.0,-1.7087317761404608
Henley Beach,2023-09-19,1254000.0,-1.7087317761404608
Henley Beach,2023-09-28,1254000.0,-1.7087317761404608
Henley Beach,2023-10-17,1281500.0,-1.7087317761404608
Henley Beach,2023-10-23,1281500.0,-1.7087317761404608
Henley Beach,2023-11-11,1281500.0,-1.7087317761404608
Henley Beach,2024-05-24,1438100.0,-1.7087317761404608
Henley Beach South,2023-08-22,1187400.0,-6.787940037055752
Henley Beach South,2023-09-19,1106800.0,-6.787940037055752
Henley Beach South,2023-09-28,1106800.0,-6.787940037055752
Henley Beach South,2023-10-17,1131100.0,-6.787940037055752
Henley Beach South,2023-10-23,1131100.0,-6.787940037055752
Henley Beach South,2023-11-11,1131100.0,-6.787940037055752
Henley Beach South,2024-05-24,1346500.0,-6.787940037055752
Hewett,2023-08-22,679600.0,0.39729252501471457
