suburb,price,timestamp,pct_change
Fitzroy,2101600.0,2023-09-28,0.0000
Fitzroy,2101600.0,2023-10-17,0.0000
Fitzroy,2101600.0,2023-10-23,0.0000
Fitzroy,2101600.0,2023-11-11,0.0000
Fitzroy,2292000.0,2024-05-24,9.0598
Flagstaff Hill,828000.0,2023-08-22,nan
Flagstaff Hill,833300.0,2023-09-19,0.6401
Flagstaff Hill,833300.0,2023-09-28,0.0000
Flagstaff Hill,837000.0,2023-10-17,0.4440
Flagstaff Hill,837000.0,2023-10-23,0.0000
Flagstaff Hill,837000.0,2023-11-11,0.0000
Flagstaff Hill,877200.0,2024-05-24,4.8029
Flaxley,510100.0,2023-08-22,nan
Flaxley,510100.0,2023-09-19,0.0000
Flaxley,510100.0,2023-09-28,0.0000
Flaxley,510100.0,2023-10-17,0.0000
Flaxley,510100.0,2023-10-23,0.0000
Flaxley,510100.0,2023-11-11,0.0000
Flaxley,510100.0,2024-05-24,0.0000
Flaxman Valley,1125000.0,2023-08-22,nan
Flaxman Valley,1125000.0,2023-09-19,0.0000
Flaxman Valley,1125000.0,2023-09-28,0.0000
Flaxman Valley,1125000.0,2023-10-17,0.0000
Flaxman Valley,1125000.0,2023-10-23,0.0000
Flaxman Valley,1125000.0,2023-11-11,0.0000
Flaxman Valley,1125000.0,2024-05-24,0.0000
Flinders Park,896200.0,2023-08-22,nan
Flinders Park,909300.0,2023-09-19,1.4617
Flinders Park,909300.0,2023-09-28,0.0000
Flinders Park,907600.0,2023-10-17,-0.1870
Flinders Park,907600.0,2023-10-23,0.0000
Flinders Park,907600.0,2023-11-11,0.0000
Flinders Park,929200.0,2024-05-24,2.3799
Forest Range,496700.0,2023-08-22,nan
Forest Range,496700.0,2023-09-19,0.0000
Forest Range,496700.0,2023-09-28,0.0000
Forest Range,496700.0,2023-10-17,0.0000
Forest Range,496700.0,2023-10-23,0.0000
Forest Range,496700.0,2023-11-11,0.0000
Forest Range,496700.0,2024-05-24,0.0000
Forestville,1002200.0,2023-08-22,nan
Forestville,1056300.0,2023-09-19,5.3981
Forestville,1056300.0,2023-09-28,0.0000
Forestville,1056300.0,2023-10-17,0.0000
Forestville,1056300.0,2023-10-23,0.0000
Forestville,1056300.0,2023-11-11,0.0000
Forestville,895900.0,2024-05-24,-15.1851
Forreston,663300.0,2023-08-22,nan
Forreston,663300.0,2023-09-19,0.0000
Forreston,663300.0,2023-09-28,0.0000
Forreston,663300.0,2023-10-17,0.0000
Forreston,663300.0,2023-10-23,0.0000
Forreston,663300.0,2023-11-11,0.0000
Forreston,663300.0,2024-05-24,0.0000
Foul Bay,387500.0,2023-08-22,nan
Foul Bay,387500.0,2023-09-19,0.0000
Foul Bay,387500.0,2023-09-28,0.0000
Foul Bay,387500.0,2023-10-17,0.0000
Foul Bay,387500.0,2023-10-23,0.0000
Foul Bay,387500.0,2023-11-11,0.0000
Foul Bay,780000.0,2024-05-24,101.2903
Freeling,496900.0,2023-08-22,nan
Freeling,505400.0,2023-09-19,1.7106
Freeling,505400.0,2023-09-28,0.0000
Freeling,495300.0,2023-10-17,-1.9984
Freeling,495300.0,2023-10-23,0.0000
Freeling,495300.0,2023-11-11,0.0000
Freeling,522500.0,2024-05-24,5.4916
Frewville,1163100.0,2023-08-22,nan
Frewville,1233700.0,2023-09-19,6.0700
Frewville,1233700.0,2023-09-28,0.0000
Frewville,1233700.0,2023-10-17,0.0000
Frewville,1233700.0,2023-10-23,0.0000
Frewville,1233700.0,2023-11-11,0.0000
Frewville,1188800.0,2024-05-24,-3.6395
Fulham,1106800.0,2023-08-22,nan
Fulham,1127400.0,2023-09-19,1.8612
Fulham,1127400.0,2023-09-28,0.0000
Fulham,1150000.0,2023-10-17,2.0046
Fulham,1150000.0,2023-10-23,0.0000
Fulham,1150000.0,2023-11-11,0.0000
Fulham,1212400.0,2024-05-24,5.4261
Fulham Gardens,993700.0,2023-08-22,nan
Fulham Gardens,1071600.0,2023-09-19,7.8394
Fulham Gardens,1071600.0,2023-09-28,0.0000
Fulham Gardens,1062200.0,2023-10-17,-0.8772
Fulham Gardens,1062200.0,2023-10-23,0.0000
Fulham Gardens,1062200.0,2023-11-11,0.0000
Fulham Gardens,1082800.0,2024-05-24,1.9394
Fullarton,1256800.0,2023-08-22,nan
Fullarton,1302100.0,2023-09-19,3.6044
Fullarton,1302100.0,2023-09-28,0.0000
Fullarton,1324800.0,2023-10-17,1.7433
Fullarton,1324800.0,2023-10-23,0.0000
Fullarton,1324800.0,2023-11-11,0.0000
Fullarton,1376900.0,2024-05-24,3.9327
Gawler,647300.0,2023-08-22,nan
Gawler,626900.0,2023-09-19,-3.1516
Gawler,626900.0,2023-09-28,0.0000
Gawler,558700.0,2023-10-17,-10.8789
Gawler,558700.0,2023-10-23,0.0000
Gawler,558700.0,2023-11-11,0.0000
Gawler,549000.0,2024-05-24,-1.7362
Gawler Belt,834100.0,2023-08-22,nan
Gawler Belt,807600.0,2023-09-19,-3.1771
Gawler Belt,807600.0,2023-09-28,0.0000
Gawler Belt,807600.0,2023-10-17,0.0000
Gawler Belt,807600.0,2023-10-23,0.0000
Gawler Belt,807600.0,2023-11-11,0.0000
Gawler Belt,739600.0,2024-05-24,-8.4200
Gawler East,551200.0,2023-08-22,nan
Gawler East,559000.0,2023-09-19,1.4151
Gawler East,559000.0,2023-09-28,0.0000
Gawler East,569400.0,2023-10-17,1.8605
Gawler East,569400.0,2023-10-23,0.0000
Gawler East,569400.0,2023-11-11,0.0000
Gawler East,638600.0,2024-05-24,12.1531
Gawler South,555400.0,2023-08-22,nan
Gawler South,554300.0,2023-09-19,-0.1981
Gawler South,554300.0,2023-09-28,0.0000
Gawler South,547500.0,2023-10-17,-1.2268
Gawler South,547500.0,2023-10-23,0.0000
Gawler South,547500.0,2023-11-11,0.0000
Gawler South,568200.0,2024-05-24,3.7808
Gawler West,351400.0,2023-08-22,nan
Gawler West,416900.0,2023-09-19,18.6397
Gawler West,416900.0,2023-09-28,0.0000
Gawler West,424900.0,2023-10-17,1.9189
Gawler West,424900.0,2023-10-23,0.0000
Gawler West,424900.0,2023-11-11,0.0000
Gawler West,428700.0,2024-05-24,0.8943
Gepps Cross,618300.0,2023-08-22,nan
Gepps Cross,618300.0,2023-09-19,0.0000
Gepps Cross,618300.0,2023-09-28,0.0000
Gepps Cross,618300.0,2023-10-17,0.0000
Gepps Cross,618300.0,2023-10-23,0.0000
Gepps Cross,618300.0,2023-11-11,0.0000
Gepps Cross,655700.0,2024-05-24,6.0488
Geranium,98300.0,2023-08-22,nan
Geranium,98300.0,2023-09-19,0.0000
Geranium,98300.0,2023-09-28,0.0000
Geranium,98300.0,2023-10-17,0.0000
Geranium,98300.0,2023-10-23,0.0000
Geranium,98300.0,2023-11-11,0.0000
Geranium,98300.0,2024-05-24,0.0000
Gilberton,1102200.0,2023-08-22,nan
Gilberton,962900.0,2023-09-19,-12.6384
Gilberton,962900.0,2023-09-28,0.0000
Gilberton,962900.0,2023-10-17,0.0000
Gilberton,962900.0,2023-10-23,0.0000
Gilberton,962900.0,2023-11-11,0.0000
Gilberton,1176200.0,2024-05-24,22.1518
Gilles Plains,620300.0,2023-08-22,nan
Gilles Plains,618400.0,2023-09-19,-0.3063
Gilles Plains,618400.0,2023-09-28,0.0000
Gilles Plains,618400.0,2023-10-17,0.0000
Gilles Plains,618400.0,2023-10-23,0.0000
Gilles Plains,618400.0,2023-11-11,0.0000
Gilles Plains,726900.0,2024-05-24,17.5453
Gillman,521600.0,2023-08-22,nan
Gillman,521600.0,2023-09-19,0.0000
Gillman,521600.0,2023-09-28,0.0000
Gillman,521600.0,2023-10-17,0.0000
Gillman,521600.0,2023-10-23,0.0000
Gillman,521600.0,2023-11-11,0.0000
Gillman,521600.0,2024-05-24,0.0000
Gladstone,251000.0,2023-08-22,nan
Gladstone,198700.0,2023-09-19,-20.8367
Gladstone,198700.0,2023-09-28,0.0000
Gladstone,213000.0,2023-10-17,7.1968
Gladstone,213000.0,2023-10-23,0.0000
Gladstone,213000.0,2023-11-11,0.0000
Gladstone,226100.0,2024-05-24,6.1502
Glandore,969600.0,2023-08-22,nan
Glandore,1004200.0,2023-09-19,3.5685
Glandore,1004200.0,2023-09-28,0.0000
Glandore,1004200.0,2023-10-17,0.0000
Glandore,1004200.0,2023-10-23,0.0000
Glandore,1004200.0,2023-11-11,0.0000
Glandore,1004800.0,2024-05-24,0.0597
Glanville,591400.0,2023-08-22,nan
Glanville,604600.0,2023-09-19,2.2320
Glanville,604600.0,2023-09-28,0.0000
Glanville,604600.0,2023-10-17,0.0000
Glanville,604600.0,2023-10-23,0.0000
Glanville,604600.0,2023-11-11,0.0000
Glanville,546700.0,2024-05-24,-9.5766
Glen Osmond,1342100.0,2023-08-22,nan
Glen Osmond,1462100.0,2023-09-19,8.9412
Glen Osmond,1462100.0,2023-09-28,0.0000
Glen Osmond,1462100.0,2023-10-17,0.0000
Glen Osmond,1462100.0,2023-10-23,0.0000
Glen Osmond,1462100.0,2023-11-11,0.0000
Glen Osmond,1352800.0,2024-05-24,-7.4755
Glenalta,840300.0,2023-08-22,nan
Glenalta,852200.0,2023-09-19,1.4162
Glenalta,852200.0,2023-09-28,0.0000
Glenalta,852200.0,2023-10-17,0.0000
Glenalta,852200.0,2023-10-23,0.0000
Glenalta,852200.0,2023-11-11,0.0000
Glenalta,946200.0,2024-05-24,11.0303
Glenburnie,399600.0,2023-08-22,nan
Glenburnie,399600.0,2023-09-19,0.0000
Glenburnie,399600.0,2023-09-28,0.0000
Glenburnie,399600.0,2023-10-17,0.0000
Glenburnie,399600.0,2023-10-23,0.0000
Glenburnie,399600.0,2023-11-11,0.0000
Glenburnie,399600.0,2024-05-24,0.0000
Glencoe,292400.0,2023-08-22,nan
Glencoe,292400.0,2023-09-19,0.0000
Glencoe,292400.0,2023-09-28,0.0000
Glencoe,292400.0,2023-10-17,0.0000
Glencoe,292400.0,2023-10-23,0.0000
Glencoe,292400.0,2023-11-11,0.0000
Glencoe,292400.0,2024-05-24,0.0000
Glenelg,1073900.0,2023-08-22,nan
Glenelg,1318300.0,2023-09-19,22.7582
Glenelg,1318300.0,2023-09-28,0.0000
Glenelg,1300700.0,2023-10-17,-1.3351
Glenelg,1300700.0,2023-10-23,0.0000
Glenelg,1300700.0,2023-11-11,0.0000
Glenelg,1552900.0,2024-05-24,19.3896
Glenelg East,1163800.0,2023-08-22,nan
Glenelg East,1180800.0,2023-09-19,1.4607
Glenelg East,1180800.0,2023-09-28,0.0000
Glenelg East,1170700.0,2023-10-17,-0.8554
Glenelg East,1170700.0,2023-10-23,0.0000
Glenelg East,1170700.0,2023-11-11,0.0000
Glenelg East,1308100.0,2024-05-24,11.7366
Glenelg North,995700.0,2023-08-22,nan
Glenelg North,1035700.0,2023-09-19,4.0173
Glenelg North,1035700.0,2023-09-28,0.0000
Glenelg North,1029300.0,2023-10-17,-0.6179
Glenelg North,1029300.0,2023-10-23,0.0000
Glenelg North,1029300.0,2023-11-11,0.0000
Glenelg North,1187600.0,2024-05-24,15.3794
Glenelg South,1373000.0,2023-08-22,nan
Glenelg South,1622800.0,2023-09-19,18.1937
Glenelg South,1622800.0,2023-09-28,0.0000
Glenelg South,1888400.0,2023-10-17,16.3668
Glenelg South,1888400.0,2023-10-23,0.0000
Glenelg South,1888400.0,2023-11-11,0.0000
Glenelg South,2045600.0,2024-05-24,8.3245
Glengowrie,1015800.0,2023-08-22,nan
Glengowrie,1045600.0,2023-09-19,2.9336
Glengowrie,1045600.0,2023-09-28,0.0000
Glengowrie,1038800.0,2023-10-17,-0.6503
Glengowrie,1038800.0,2023-10-23,0.0000
Glengowrie,1038800.0,2023-11-11,0.0000
Glengowrie,1080300.0,2024-05-24,3.9950
Glenside,1424600.0,2023-08-22,nan
Glenside,1409400.0,2023-09-19,-1.0670
Glenside,1409400.0,2023-09-28,0.0000
Glenside,1393900.0,2023-10-17,-1.0998
Glenside,1393900.0,2023-10-23,0.0000
Glenside,1393900.0,2023-11-11,0.0000
Glenside,1394300.0,2024-05-24,0.0287
Glenunga,1648000.0,2023-08-22,nan
Glenunga,1566100.0,2023-09-19,-4.9697
Glenunga,1566100.0,2023-09-28,0.0000
Glenunga,1557100.0,2023-10-17,-0.5747
Glenunga,1557100.0,2023-10-23,0.0000
Glenunga,1557100.0,2023-11-11,0.0000
Glenunga,1684000.0,2024-05-24,8.1498
Globe Derby Park,596600.0,2023-08-22,nan
Globe Derby Park,596600.0,2023-09-19,0.0000
Globe Derby Park,596600.0,2023-09-28,0.0000
Globe Derby Park,596600.0,2023-10-17,0.0000
Globe Derby Park,596600.0,2023-10-23,0.0000
Globe Derby Park,596600.0,2023-11-11,0.0000
Globe Derby Park,596600.0,2024-05-24,0.0000
Glossop,372900.0,2023-08-22,nan
Glossop,449200.0,2023-09-19,20.4612
Glossop,449200.0,2023-09-28,0.0000
Glossop,449200.0,2023-10-17,0.0000
Glossop,449200.0,2023-10-23,0.0000
Glossop,449200.0,2023-11-11,0.0000
Glossop,678600.0,2024-05-24,51.0686
Glynde,883900.0,2023-08-22,nan
Glynde,890000.0,2023-09-19,0.6901
Glynde,890000.0,2023-09-28,0.0000
Glynde,908000.0,2023-10-17,2.0225
Glynde,908000.0,2023-10-23,0.0000
Glynde,908000.0,2023-11-11,0.0000
Glynde,955600.0,2024-05-24,5.2423
Golden Grove,696100.0,2023-08-22,nan
Golden Grove,709400.0,2023-09-19,1.9106
Golden Grove,709400.0,2023-09-28,0.0000
Golden Grove,709100.0,2023-10-17,-0.0423
Golden Grove,709100.0,2023-10-23,0.0000
Golden Grove,709100.0,2023-11-11,0.0000
Golden Grove,782600.0,2024-05-24,10.3653
Golden Heights,345000.0,2023-08-22,nan
Golden Heights,345000.0,2023-09-19,0.0000
Golden Heights,345000.0,2023-09-28,0.0000
Golden Heights,345000.0,2023-10-17,0.0000
Golden Heights,345000.0,2023-10-23,0.0000
Golden Heights,345000.0,2023-11-11,0.0000
Golden Heights,345000.0,2024-05-24,0.0000
Goodwood,1342900.0,2023-08-22,nan
Goodwood,1265300.0,2023-09-19,-5.7785
Goodwood,1265300.0,2023-09-28,0.0000
Goodwood,1288000.0,2023-10-17,1.7940
Goodwood,1288000.0,2023-10-23,0.0000
Goodwood,1288000.0,2023-11-11,0.0000
Goodwood,1465700.0,2024-05-24,13.7966
Goolwa,518900.0,2023-08-22,nan
Goolwa,582600.0,2023-09-19,12.2760
Goolwa,582600.0,2023-09-28,0.0000
Goolwa,585300.0,2023-10-17,0.4634
Goolwa,585300.0,2023-10-23,0.0000
Goolwa,585300.0,2023-11-11,0.0000
Goolwa,640200.0,2024-05-24,9.3798
Goolwa Beach,591900.0,2023-08-22,nan
Goolwa Beach,617800.0,2023-09-19,4.3757
Goolwa Beach,617800.0,2023-09-28,0.0000
Goolwa Beach,613500.0,2023-10-17,-0.6960
Goolwa Beach,613500.0,2023-10-23,0.0000
Goolwa Beach,613500.0,2023-11-11,0.0000
Goolwa Beach,645300.0,2024-05-24,5.1834
Goolwa North,728600.0,2023-08-22,nan
Goolwa North,692200.0,2023-09-19,-4.9959
Goolwa North,692200.0,2023-09-28,0.0000
Goolwa North,706400.0,2023-10-17,2.0514
Goolwa North,706400.0,2023-10-23,0.0000
Goolwa North,706400.0,2023-11-11,0.0000
Goolwa North,753600.0,2024-05-24,6.6818
Goolwa South,593300.0,2023-08-22,nan
Goolwa South,604100.0,2023-09-19,1.8203
Goolwa South,604100.0,2023-09-28,0.0000
Goolwa South,605000.0,2023-10-17,0.1490
Goolwa South,605000.0,2023-10-23,0.0000
Goolwa South,605000.0,2023-11-11,0.0000
Goolwa South,651100.0,2024-05-24,7.6198
Gould Creek,999000.0,2023-08-22,nan
Gould Creek,999000.0,2023-09-19,0.0000
Gould Creek,999000.0,2023-09-28,0.0000
Gould Creek,999000.0,2023-10-17,0.0000
Gould Creek,999000.0,2023-10-23,0.0000
Gould Creek,999000.0,2023-11-11,0.0000
Gould Creek,999000.0,2024-05-24,0.0000
Grange,1090700.0,2023-08-22,nan
Grange,1100000.0,2023-09-19,0.8527
Grange,1100000.0,2023-09-28,0.0000
Grange,1098400.0,2023-10-17,-0.1455
Grange,1098400.0,2023-10-23,0.0000
Grange,1098400.0,2023-11-11,0.0000
Grange,1212800.0,2024-05-24,10.4151
Green Fields,536600.0,2023-08-22,nan
Green Fields,536600.0,2023-09-19,0.0000
Green Fields,536600.0,2023-09-28,0.0000
Green Fields,536600.0,2023-10-17,0.0000
Green Fields,536600.0,2023-10-23,0.0000
Green Fields,536600.0,2023-11-11,0.0000
Green Fields,536600.0,2024-05-24,0.0000
Greenacres,708600.0,2023-08-22,nan
Greenacres,716000.0,2023-09-19,1.0443
Greenacres,716000.0,2023-09-28,0.0000
Greenacres,716700.0,2023-10-17,0.0978
Greenacres,716700.0,2023-10-23,0.0000
Greenacres,716700.0,2023-11-11,0.0000
Greenacres,812200.0,2024-05-24,13.3250
Greenbanks,448300.0,2023-08-22,nan
Greenbanks,448300.0,2023-09-19,0.0000
Greenbanks,448300.0,2023-09-28,0.0000
Greenbanks,448300.0,2023-10-17,0.0000
Greenbanks,448300.0,2023-10-23,0.0000
Greenbanks,448300.0,2023-11-11,0.0000
Greenbanks,448300.0,2024-05-24,0.0000
Greenhill,970700.0,2023-08-22,nan
Greenhill,970700.0,2023-09-19,0.0000
Greenhill,970700.0,2023-09-28,0.0000
Greenhill,970700.0,2023-10-17,0.0000
Greenhill,970700.0,2023-10-23,0.0000
Greenhill,970700.0,2023-11-11,0.0000
Greenhill,1005000.0,2024-05-24,3.5335
Greenock,548400.0,2023-08-22,nan
Greenock,479400.0,2023-09-19,-12.5821
Greenock,479400.0,2023-09-28,0.0000
Greenock,474100.0,2023-10-17,-1.1055
Greenock,474100.0,2023-10-23,0.0000
Greenock,474100.0,2023-11-11,0.0000
Greenock,579900.0,2024-05-24,22.3160
Greenwith,659000.0,2023-08-22,nan
Greenwith,704900.0,2023-09-19,6.9651
Greenwith,704900.0,2023-09-28,0.0000
Greenwith,706200.0,2023-10-17,0.1844
Greenwith,706200.0,2023-10-23,0.0000
Greenwith,706200.0,2023-11-11,0.0000
Greenwith,774200.0,2024-05-24,9.6290
Gulfview Heights,768200.0,2023-08-22,nan
Gulfview Heights,737700.0,2023-09-19,-3.9703
Gulfview Heights,737700.0,2023-09-28,0.0000
Gulfview Heights,731400.0,2023-10-17,-0.8540
Gulfview Heights,731400.0,2023-10-23,0.0000
Gulfview Heights,731400.0,2023-11-11,0.0000
Gulfview Heights,796300.0,2024-05-24,8.8734
Gumeracha,571300.0,2023-08-22,nan
Gumeracha,571300.0,2023-09-19,0.0000
Gumeracha,571300.0,2023-09-28,0.0000
Gumeracha,571300.0,2023-10-17,0.0000
Gumeracha,571300.0,2023-10-23,0.0000
Gumeracha,571300.0,2023-11-11,0.0000
Gumeracha,770900.0,2024-05-24,34.9379
Hackham,510500.0,2023-08-22,nan
Hackham,521100.0,2023-09-19,2.0764
Hackham,521100.0,2023-09-28,0.0000
Hackham,523600.0,2023-10-17,0.4798
Hackham,523600.0,2023-10-23,0.0000
Hackham,523600.0,2023-11-11,0.0000
Hackham,563800.0,2024-05-24,7.6776
Hackham West,467600.0,2023-08-22,nan
Hackham West,482300.0,2023-09-19,3.1437
Hackham West,482300.0,2023-09-28,0.0000
Hackham West,487900.0,2023-10-17,1.1611
Hackham West,487900.0,2023-10-23,0.0000
Hackham West,487900.0,2023-11-11,0.0000
Hackham West,516400.0,2024-05-24,5.8414
Hackney,1611300.0,2023-08-22,nan
Hackney,1429000.0,2023-09-19,-11.3138
Hackney,1429000.0,2023-09-28,0.0000
Hackney,1429000.0,2023-10-17,0.0000
Hackney,1429000.0,2023-10-23,0.0000
Hackney,1429000.0,2023-11-11,0.0000
Hackney,1132500.0,2024-05-24,-20.7488
Hahndorf,1095200.0,2023-08-22,nan
Hahndorf,1085700.0,2023-09-19,-0.8674
Hahndorf,1085700.0,2023-09-28,0.0000
Hahndorf,1085700.0,2023-10-17,0.0000
Hahndorf,1085700.0,2023-10-23,0.0000
Hahndorf,1085700.0,2023-11-11,0.0000
Hahndorf,1005800.0,2024-05-24,-7.3593
Hallett Cove,764500.0,2023-08-22,nan
Hallett Cove,765100.0,2023-09-19,0.0785
Hallett Cove,765100.0,2023-09-28,0.0000
Hallett Cove,761300.0,2023-10-17,-0.4967
Hallett Cove,761300.0,2023-10-23,0.0000
Hallett Cove,761300.0,2023-11-11,0.0000
Hallett Cove,823900.0,2024-05-24,8.2228
Hamley Bridge,335600.0,2023-08-22,nan
Hamley Bridge,373700.0,2023-09-19,11.3528
Hamley Bridge,373700.0,2023-09-28,0.0000
Hamley Bridge,386800.0,2023-10-17,3.5055
Hamley Bridge,386800.0,2023-10-23,0.0000
Hamley Bridge,386800.0,2023-11-11,0.0000
Hamley Bridge,392600.0,2024-05-24,1.4995
Hampstead Gardens,707400.0,2023-08-22,nan
Hampstead Gardens,700500.0,2023-09-19,-0.9754
Hampstead Gardens,700500.0,2023-09-28,0.0000
Hampstead Gardens,700500.0,2023-10-17,0.0000
Hampstead Gardens,700500.0,2023-10-23,0.0000
Hampstead Gardens,700500.0,2023-11-11,0.0000
Hampstead Gardens,775900.0,2024-05-24,10.7637
Happy Valley,666000.0,2023-08-22,nan
Happy Valley,681700.0,2023-09-19,2.3574
Happy Valley,681700.0,2023-09-28,0.0000
Happy Valley,689600.0,2023-10-17,1.1589
Happy Valley,689600.0,2023-10-23,0.0000
Happy Valley,689600.0,2023-11-11,0.0000
Happy Valley,723600.0,2024-05-24,4.9304
Hardwicke Bay,431600.0,2023-08-22,nan
Hardwicke Bay,458300.0,2023-09-19,6.1863
Hardwicke Bay,458300.0,2023-09-28,0.0000
Hardwicke Bay,458300.0,2023-10-17,0.0000
Hardwicke Bay,458300.0,2023-10-23,0.0000
Hardwicke Bay,458300.0,2023-11-11,0.0000
Hardwicke Bay,651800.0,2024-05-24,42.2213
Harrogate,539300.0,2023-08-22,nan
Harrogate,539300.0,2023-09-19,0.0000
Harrogate,539300.0,2023-09-28,0.0000
Harrogate,539300.0,2023-10-17,0.0000
Harrogate,539300.0,2023-10-23,0.0000
Harrogate,539300.0,2023-11-11,0.0000
Harrogate,539300.0,2024-05-24,0.0000
Hawker,103100.0,2023-08-22,nan
Hawker,103100.0,2023-09-19,0.0000
Hawker,103100.0,2023-09-28,0.0000
Hawker,103100.0,2023-10-17,0.0000
Hawker,103100.0,2023-10-23,0.0000
Hawker,103100.0,2023-11-11,0.0000
Hawker,103100.0,2024-05-24,0.0000
Hawthorn,1625300.0,2023-08-22,nan
Hawthorn,1703800.0,2023-09-19,4.8299
Hawthorn,1703800.0,2023-09-28,0.0000
Hawthorn,1703800.0,2023-10-17,0.0000
Hawthorn,1703800.0,2023-10-23,0.0000
Hawthorn,1703800.0,2023-11-11,0.0000
Hawthorn,1661400.0,2024-05-24,-2.4886
Hawthorndene,852600.0,2023-08-22,nan
Hawthorndene,858400.0,2023-09-19,0.6803
Hawthorndene,858400.0,2023-09-28,0.0000
Hawthorndene,865000.0,2023-10-17,0.7689
Hawthorndene,865000.0,2023-10-23,0.0000
Hawthorndene,865000.0,2023-11-11,0.0000
Hawthorndene,916400.0,2024-05-24,5.9422
Hayborough,588800.0,2023-08-22,nan
Hayborough,638000.0,2023-09-19,8.3560
Hayborough,638000.0,2023-09-28,0.0000
Hayborough,632200.0,2023-10-17,-0.9091
Hayborough,632200.0,2023-10-23,0.0000
Hayborough,632200.0,2023-11-11,0.0000
Hayborough,641600.0,2024-05-24,1.4869
Hazelwood Park,1525000.0,2023-08-22,nan
Hazelwood Park,1432500.0,2023-09-19,-6.0656
Hazelwood Park,1432500.0,2023-09-28,0.0000
Hazelwood Park,1386900.0,2023-10-17,-3.1832
Hazelwood Park,1386900.0,2023-10-23,0.0000
Hazelwood Park,1386900.0,2023-11-11,0.0000
Hazelwood Park,1508600.0,2024-05-24,8.7750
Heathfield,1087900.0,2023-08-22,nan
Heathfield,1142200.0,2023-09-19,4.9913
Heathfield,1142200.0,2023-09-28,0.0000
Heathfield,1142200.0,2023-10-17,0.0000
Heathfield,1142200.0,2023-10-23,0.0000
Heathfield,1142200.0,2023-11-11,0.0000
Heathfield,1351100.0,2024-05-24,18.2893
Heathpool,1249700.0,2023-08-22,nan
Heathpool,1408000.0,2023-09-19,12.6670
Heathpool,1408000.0,2023-09-28,0.0000
Heathpool,1408000.0,2023-10-17,0.0000
Heathpool,1408000.0,2023-10-23,0.0000
Heathpool,1408000.0,2023-11-11,0.0000
Heathpool,1818500.0,2024-05-24,29.1548
Hectorville,804100.0,2023-08-22,nan
Hectorville,801400.0,2023-09-19,-0.3358
Hectorville,801400.0,2023-09-28,0.0000
Hectorville,800000.0,2023-10-17,-0.1747
Hectorville,800000.0,2023-10-23,0.0000
Hectorville,800000.0,2023-11-11,0.0000
Hectorville,836100.0,2024-05-24,4.5125
Hendon,697300.0,2023-08-22,nan
Hendon,667200.0,2023-09-19,-4.3166
Hendon,667200.0,2023-09-28,0.0000
Hendon,677400.0,2023-10-17,1.5288
Hendon,677400.0,2023-10-23,0.0000
Hendon,677400.0,2023-11-11,0.0000
Hendon,739000.0,2024-05-24,9.0936
Henley Beach,1275800.0,2023-08-22,nan
Henley Beach,1254000.0,2023-09-19,-1.7087
Henley Beach,1254000.0,2023-09-28,0.0000
Henley Beach,1281500.0,2023-10-17,2.1930
Henley Beach,1281500.0,2023-10-23,0.0000
Henley Beach,1281500.0,2023-11-11,0.0000
Henley Beach,1438100.0,2024-05-24,12.2201
Henley Beach South,1187400.0,2023-08-22,nan
Henley Beach South,1106800.0,2023-09-19,-6.7879
Henley Beach South,1106800.0,2023-09-28,0.0000
Henley Beach South,1131100.0,2023-10-17,2.1955
Henley Beach South,1131100.0,2023-10-23,0.0000
Henley Beach South,1131100.0,2023-11-11,0.0000
Henley Beach South,1346500.0,2024-05-24,19.0434
Hewett,679600.0,2023-08-22,nan
Hewett,682300.0,2023-09-19,0.3973
Hewett,682300.0,2023-09-28,0.0000
Hewett,688800.0,2023-10-17,0.9527
Hewett,688800.0,2023-10-23,0.0000
Hewett,688800.0,2023-11-11,0.0000
Hewett,717200.0,2024-05-24,4.1231
Highbury,784900.0,2023-08-22,nan
Highbury,813000.0,2023-09-19,3.5801
Highbury,813000.0,2023-09-28,0.0000
Highbury,810300.0,2023-10-17,-0.3321
Highbury,810300.0,2023-10-23,0.0000
Highbury,810300.0,2023-11-11,0.0000
Highbury,913900.0,2024-05-24,12.7854
Highgate,1392700.0,2023-08-22,nan
Highgate,1502100.0,2023-09-19,7.8552
Highgate,1502100.0,2023-09-28,0.0000
Highgate,1548400.0,2023-10-17,3.0824
Highgate,1548400.0,2023-10-23,0.0000
Highgate,1548400.0,2023-11-11,0.0000
Highgate,1767700.0,2024-05-24,14.1630
Highland Valley,481600.0,2023-08-22,nan
Highland Valley,481600.0,2023-09-19,0.0000
Highland Valley,481600.0,2023-09-28,0.0000
Highland Valley,481600.0,2023-10-17,0.0000
Highland Valley,481600.0,2023-10-23,0.0000
Highland Valley,481600.0,2023-11-11,0.0000
Highland Valley,481600.0,2024-05-24,0.0000
Hillbank,549600.0,2023-08-22,nan
Hillbank,570200.0,2023-09-19,3.7482
Hillbank,570200.0,2023-09-28,0.0000
Hillbank,573000.0,2023-10-17,0.4911
Hillbank,573000.0,2023-10-23,0.0000
Hillbank,573000.0,2023-11-11,0.0000
Hillbank,618300.0,2024-05-24,7.9058
Hillcrest,665200.0,2023-08-22,nan
Hillcrest,658700.0,2023-09-19,-0.9771
Hillcrest,658700.0,2023-09-28,0.0000
Hillcrest,659800.0,2023-10-17,0.1670
Hillcrest,659800.0,2023-10-23,0.0000
